form	lemma	POS	morph
la	là	ADVgen	DEGRE=-
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
teurent	taire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
enfes	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=n
respondi	respondre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
volenté	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Brice	Brice	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
ies	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
mie	mie	ADVneg	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Dont	dont	ADVgen	DEGRE=-
conmença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
toz	tot	DETind	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
pueples	pueple	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
crier	crïer2	VERinf	NOMB.=x|GENRE=x|CAS=x
a	a3	PRE	MORPH=empty
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Brice	Brice	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
dire	dire	VERinf	NOMB.=x|GENRE=x|CAS=x
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
demandast	demander	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Brices	Brice	NOMpro	NOMB.=s|GENRE=m|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
respondi	respondre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=n|CAS=r
de	de	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
demander	demander	VERinf	NOMB.=x|GENRE=x|CAS=x
ne	ne2	CONcoo	MORPH=empty
enqerre	enquerre	VERinf	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
q'	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
a	a3	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
en	en2	PROadv	MORPH=empty
apertient	apartenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ice	ice1	PROdem	NOMB.=s|GENRE=n|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
demandé	demander	VERppe	NOMB.=s|GENRE=n|CAS=r
et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
voz	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
savoir	savoir	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
demandez	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
Dont	dont	ADVgen	DEGRE=-
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
pueples	pueple	NOMcom	NOMB.=s|GENRE=m|CAS=n
qe	que4	CONsub	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
enchanterie	enchanterie	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
plus	plus	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pasteur	pastor	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
evesqe	evesque	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Brices	Brice	NOMpro	NOMB.=s|GENRE=m|CAS=n
qui	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
mout	mout	ADVgen	DEGRE=s
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
angoisse	angoisse	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
pueples	pueple	NOMcom	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
demenoit	demener	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
charbons	charbon	NOMcom	NOMB.=p|GENRE=m|CAS=r
toz	tot	ADVgen	DEGRE=-
ardanz	ardre	VERppa	NOMB.=p|GENRE=m|CAS=r
devant	devant	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
en	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vesteüre	vestëure	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
emporta	emporter2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tresq'	tresque1	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sepouture	sepouture	NOMcom	NOMB.=s|GENRE=f|CAS=r
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Martin	Martin	NOMpro	NOMB.=s|GENRE=m|CAS=r
devant	devant	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
bien	bien1	ADVgen	DEGRE=-
estreinz	estreindre	VERppe	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
qant	cant2	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
parvint	parvenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
geta	jeter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
jus	jus1	ADVgen	DEGRE=-
ne	ne2	CONcoo	MORPH=empty
onqes	onque	ADVneg	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vesteüre	vestëure	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
noient	nïent	NOMcom	NOMB.=s|GENRE=f|CAS=n
brullee	brusler	VERppe	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
parla	parler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
evesqes	evesque	NOMcom	NOMB.=s|GENRE=m|CAS=n
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
pueple	pueple	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Beaus	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
signors	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
saciez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
qe	que4	CONsub	MORPH=empty
noient	nïent	NOMcom	NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=c
qe	que4	CONsub	MORPH=empty
cis	cest	DETdem	NOMB.=s|GENRE=m|CAS=n
dras	drap	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
empiriez	empirier	VERppe	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
maumis	maumetre	VERppe	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
feu	feu	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne﻿	ne2	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
flambe	flambe	NOMcom	NOMB.=s|GENRE=f|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=f|CAS=n
a	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ajostee	ajoster	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
oï	öir	VERppe	NOMB.=s|GENRE=n|CAS=r
et	et	CONcoo	MORPH=empty
veü	vëoir	VERppe	NOMB.=s|GENRE=n|CAS=r
,	,	PONfbl	MORPH=empty
noient	nïent	NOMcom	NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=c
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
conciez	conchiier	VERppe	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
atouchiez	atochier	VERppe	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
atochement	atochement	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
feme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
voudrent	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
croire	croire	VERinf	NOMB.=x|GENRE=x|CAS=x
por	por2	PRE	MORPH=empty
quanq'	cant2	PROrel	NOMB.=p|GENRE=n|CAS=i
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
veü	vëoir	VERppe	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
einz	ainz	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
trestrent	traire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
geterent	jeter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
fors	fors1	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Einsint	ainsi	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aemplie	aemplir	VERppe	NOMB.=s|GENRE=f|CAS=n
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
parole	parole	NOMcom	NOMB.=s|GENRE=f|CAS=n
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Martin	Martin	NOMpro	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
averoit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=s
de	de	PRE	MORPH=empty
paines	peine	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
adversitez	aversité	NOMcom	NOMB.=p|GENRE=f|CAS=r
en	en1	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
eveschié	eveschié	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
signorie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Qant	cant2	CONsub	MORPH=empty
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Brices	Brice	NOMpro	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
einsi	ainsi	ADVgen	DEGRE=-
getez	jeter	VERppe	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Torz	Tours	NOMpro	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
sachiez	sachier2	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
citoien	citëain	NOMcom	NOMB.=p|GENRE=m|CAS=n
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
arcevesqe	arcevesque	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Justinien	Justinien	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Brices	Brice	NOMpro	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
apostole	apostoile	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
conta	conter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tout	tot	ADVgen	DEGRE=-
em	en1	PRE	MORPH=empty
plorant	plorer	VERppa	NOMB.=x|GENRE=x|CAS=x
coment	coment1	ADVsub	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=n
oevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
alee	aler	VERppe	NOMB.=s|GENRE=f|CAS=n
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
travail	travail	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
peine	peine	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
molt	mout	ADVgen	DEGRE=-
pechié	pechier	VERppe	NOMB.=s|GENRE=m|CAS=r
envers	envers2	PRE	MORPH=empty
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Martin	Martin	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
dites	dire	VERppe	NOMB.=p|GENRE=f|CAS=r
meintes	maint	DETind	NOMB.=p|GENRE=f|CAS=r
paroles	parole	NOMcom	NOMB.=p|GENRE=f|CAS=r
qi	que2	PROrel	NOMB.=p|GENRE=f|CAS=n
li	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
greverent	grever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
la	là	ADVgen	DEGRE=-
ou	où	PROrel	NOMB.=s|GENRE=n|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
veües	vëoir	VERppe	NOMB.=p|GENRE=f|CAS=r
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
vertuz	vertu	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
mie	mie	ADVneg	MORPH=empty
creües	croire	VERppe	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Qant	cant2	CONsub	MORPH=empty
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Tors	Tours	NOMpro	NOMB.=s|GENRE=f|CAS=r
sorent	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
qe	que4	CONsub	MORPH=empty
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Brices	Brice	NOMpro	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
einsi	ainsi	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=f|CAS=r
alez	aler	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
trestrent	traire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
Justien	Justinien	NOMpro	NOMB.=s|GENRE=m|CAS=r
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
arcevesqe	arcevesque	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
distrent	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
alast	aler	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
